cell,signal,design,n,trial,target_left,target_right,hct_left,hct_right,hct_width,hct_empty,hct_covers_target,hct_nontrivial,joint_contrast_coverage,unexplained_empty,positive_contrast_count,negative_contrast_count,hct_runtime_seconds,sshaped_status,sshaped_inflection,sshaped_root_error,sshaped_runtime_seconds,shapechange_status,shapechange_inflection,shapechange_left,shapechange_right,shapechange_width,shapechange_covers_target,shapechange_root_error,shapechange_runtime_seconds,hct_projected_sshaped,hct_projected_root_error,projection_error_change,covered_projection_increase
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,69,0.3,0.3,0.24151696606786427,0.35129740518962077,0.1097804391217565,False,True,True,True,False,18,26,0.000505700008943677,ok,0.303393213572854,0.0033932135728539925,0.189999999999998,ok,0.309825770328089,0.30679131740995,0.313306843272254,0.0065155258623039725,False,0.009825770328089012,3.06,0.303393213572854,0.0033932135728539925,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,70,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,True,True,False,16,24,0.0004428999964147806,ok,0.297405189620758,0.002594810379241974,0.219999999999999,ok,0.311713759568735,0.308425725141789,0.315031424164136,0.006605699022346978,False,0.011713759568734994,3.06,0.297405189620758,0.002594810379241974,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,71,0.3,0.3,0.20958083832335328,0.38323353293413176,0.17365269461077848,False,True,True,True,False,15,27,0.00046439998550340533,ok,0.301397205588822,0.0013972055888220036,0.219999999999999,ok,0.311501848266367,0.308396977033322,0.315421118767475,0.007024141734153,False,0.01150184826636702,2.89,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,72,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,True,True,False,16,24,0.0006226000259630382,ok,0.307385229540918,0.007385229540918026,0.25,ok,0.310831137903298,0.307543847887892,0.314507660468098,0.006963812580206008,False,0.010831137903298038,3.13,0.307385229540918,0.007385229540918026,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,73,0.3,0.3,0.20958083832335328,0.37524950099800397,0.1656686626746507,False,True,True,True,False,15,27,0.00046060001477599144,ok,0.307385229540918,0.007385229540918026,0.270000000000003,ok,0.30961407402848,0.30692837027677,0.313263817943774,0.006335447667004002,False,0.009614074028480024,3.15,0.307385229540918,0.007385229540918026,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,74,0.3,0.3,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,True,True,False,17,25,0.0006275000050663948,ok,0.301397205588822,0.0013972055888220036,0.230000000000004,ok,0.31312939419955,0.309612038578781,0.317098733925105,0.007486695346324013,False,0.013129394199550004,3.24,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,75,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,True,True,False,19,24,0.0006889000069350004,ok,0.301397205588822,0.0013972055888220036,0.310000000000002,ok,0.311460559097585,0.308210179586389,0.314577405126576,0.006367225540186983,False,0.011460559097585032,3.14,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,76,0.3,0.3,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,True,True,False,16,24,0.0004932000301778316,ok,0.295409181636727,0.004590818363272964,0.200000000000003,ok,0.312182845055738,0.308372316444559,0.315521837007047,0.007149520562488021,False,0.012182845055738023,3.11,0.295409181636727,0.004590818363272964,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,77,0.3,0.3,0.25748502994011974,0.36726546906187624,0.1097804391217565,False,True,True,True,False,21,27,0.0004455999587662518,ok,0.295409181636727,0.004590818363272964,0.219999999999999,ok,0.310168872143768,0.307211200808456,0.314035589492839,0.006824388684383009,False,0.010168872143767993,3.16,0.295409181636727,0.004590818363272964,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,78,0.3,0.3,0.24151696606786427,0.36726546906187624,0.12574850299401197,False,True,True,True,False,16,25,0.00046469998778775334,ok,0.301397205588822,0.0013972055888220036,0.219999999999999,ok,0.311631198047797,0.30769338462819,0.314896007782196,0.007202623154005994,False,0.011631198047796998,3.26,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,79,0.3,0.3,0.25748502994011974,0.36726546906187624,0.1097804391217565,False,True,True,True,False,18,26,0.0004903000080958009,ok,0.301397205588822,0.0013972055888220036,0.189999999999998,ok,0.309358096396686,0.306910937715505,0.312823255413356,0.0059123176978509995,False,0.009358096396686,3.16,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,80,0.3,0.3,0.25748502994011974,0.4151696606786427,0.15768463073852296,False,True,True,True,False,15,25,0.0005155999679118395,ok,0.303393213572854,0.0033932135728539925,0.240000000000002,ok,0.312577315724966,0.30891167701434,0.315839503193771,0.006927826179430996,False,0.01257731572496601,2.97,0.303393213572854,0.0033932135728539925,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,81,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,True,True,False,17,25,0.0004181999829597771,ok,0.301397205588822,0.0013972055888220036,0.170000000000002,ok,0.313365733136811,0.309808755498649,0.31745414724726,0.007645391748611008,False,0.013365733136810998,3.15,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,82,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,True,True,False,14,24,0.000471399980597198,ok,0.303393213572854,0.0033932135728539925,0.219999999999999,ok,0.315154033720107,0.310971006482565,0.318276680281997,0.007305673799432033,False,0.015154033720106985,3.17,0.303393213572854,0.0033932135728539925,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,83,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,17,24,0.0005395999760366976,ok,0.301397205588822,0.0013972055888220036,0.279999999999994,ok,0.308729888732226,0.30605407591419,0.312111819012595,0.006057743098405011,False,0.008729888732226021,2.92,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,84,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,True,True,False,16,27,0.0005234999698586762,ok,0.303393213572854,0.0033932135728539925,0.25,ok,0.312763640494087,0.308828311679509,0.315474291118187,0.006645979438677951,False,0.012763640494087014,3.5,0.303393213572854,0.0033932135728539925,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,85,0.3,0.3,0.25748502994011974,0.38323353293413176,0.12574850299401202,False,True,True,True,False,19,28,0.0005224000196903944,ok,0.30938123752495,0.009381237524950015,0.240000000000002,ok,0.311708690482413,0.308377519338376,0.314882507544963,0.006504988206587015,False,0.01170869048241302,3.62,0.30938123752495,0.009381237524950015,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,86,0.3,0.3,0.20958083832335328,0.36726546906187624,0.15768463073852296,False,True,True,True,False,16,26,0.0004620999679900706,ok,0.303393213572854,0.0033932135728539925,0.240000000000002,ok,0.308856251039855,0.30594816459216,0.311723660392362,0.00577549580020198,False,0.00885625103985499,3.58,0.303393213572854,0.0033932135728539925,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,87,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,True,True,False,17,24,0.00041849998524412513,ok,0.297405189620758,0.002594810379241974,0.219999999999999,ok,0.310467687904405,0.307362670210379,0.314006789727577,0.0066441195171980105,False,0.010467687904404999,3.56,0.297405189620758,0.002594810379241974,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,88,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,True,True,False,17,28,0.00047369999811053276,ok,0.295409181636727,0.004590818363272964,0.200000000000003,ok,0.315112854722714,0.311197553576209,0.318172842500944,0.006975288924735035,False,0.015112854722714009,3.19,0.295409181636727,0.004590818363272964,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,89,0.3,0.3,0.20958083832335328,0.38323353293413176,0.17365269461077848,False,True,True,True,False,14,26,0.0006078000296838582,ok,0.301397205588822,0.0013972055888220036,0.219999999999999,ok,0.309854796193542,0.307105328281318,0.313366996426932,0.006261668145614019,False,0.009854796193542015,3.05,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,90,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,True,True,False,17,23,0.0005575999966822565,ok,0.301397205588822,0.0013972055888220036,0.189999999999998,ok,0.310132530575754,0.306835461335018,0.313061260273306,0.0062257989382880075,False,0.010132530575754028,3.17,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,91,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,True,True,False,15,28,0.0005432000034488738,ok,0.303393213572854,0.0033932135728539925,0.230000000000004,ok,0.311736846734395,0.308158112691359,0.31514549211881,0.006987379427450979,False,0.011736846734395012,3.25,0.303393213572854,0.0033932135728539925,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,92,0.3,0.3,0.24151696606786427,0.36726546906187624,0.12574850299401197,False,True,True,True,False,17,27,0.0005122000002302229,ok,0.303393213572854,0.0033932135728539925,0.189999999999998,ok,0.310918380768002,0.307477209702507,0.314603572870027,0.007126363167519967,False,0.010918380768002,3.5,0.303393213572854,0.0033932135728539925,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,93,0.3,0.3,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,True,True,False,16,24,0.0005799999926239252,ok,0.307385229540918,0.007385229540918026,0.200000000000003,ok,0.310777657117712,0.307910790397849,0.314332434023917,0.006421643626067952,False,0.010777657117712003,3.66999999999999,0.307385229540918,0.007385229540918026,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,94,0.3,0.3,0.249500998003992,0.3992015968063872,0.14970059880239522,False,True,True,True,False,20,24,0.0006278000073507428,ok,0.305389221556886,0.005389221556886037,0.239999999999995,ok,0.314247383186882,0.31037760723871,0.31785582006241,0.007478212823699981,False,0.014247383186882012,3.73,0.305389221556886,0.005389221556886037,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,95,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,True,True,False,17,24,0.0005687999655492604,ok,0.301397205588822,0.0013972055888220036,0.219999999999999,ok,0.309855371516994,0.306707335386177,0.313759387728334,0.007052052342157,False,0.009855371516994005,3.53,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,96,0.3,0.3,0.25748502994011974,0.36726546906187624,0.1097804391217565,False,True,True,True,False,18,27,0.00047909998102113605,ok,0.301397205588822,0.0013972055888220036,0.209999999999994,ok,0.312395311803332,0.308760026860114,0.315476183304387,0.00671615644427298,False,0.012395311803332032,3.64,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,97,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,True,True,False,16,25,0.0004820000031031668,ok,0.301397205588822,0.0013972055888220036,0.330000000000013,ok,0.314428598747657,0.310310125417801,0.317720803331893,0.007410677914092001,False,0.014428598747657007,3.41,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,98,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,16,26,0.0004480000352486968,ok,0.301397205588822,0.0013972055888220036,0.339999999999989,ok,0.311856629732289,0.30856669604927,0.315545091531987,0.006978395482717004,False,0.011856629732289015,3.44000000000001,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,99,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,16,26,0.0005160000291652977,ok,0.30938123752495,0.009381237524950015,0.280000000000001,ok,0.312037777668604,0.308179027512416,0.315900877377917,0.007721849865501007,False,0.012037777668604033,3.56,0.30938123752495,0.009381237524950015,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,100,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,True,True,False,16,26,0.0005239000311121345,ok,0.301397205588822,0.0013972055888220036,0.25,ok,0.310078036567961,0.307351423054068,0.314090618971811,0.006739195917743024,False,0.010078036567961024,3.89,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,101,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,15,25,0.00044350000098347664,ok,0.29940119760479,0.0005988023952099852,0.310000000000002,ok,0.313620259803373,0.310247317256818,0.317849035271749,0.007601718014931036,False,0.013620259803373003,3.91,0.29940119760479,0.0005988023952099852,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,102,0.3,0.3,0.22554890219560877,0.36726546906187624,0.14171656686626746,False,True,True,True,False,16,25,0.0004484999808482826,ok,0.307385229540918,0.007385229540918026,0.25,ok,0.310187536350848,0.307432300342104,0.313815999116044,0.006383698773940016,False,0.010187536350848014,4.06999999999999,0.307385229540918,0.007385229540918026,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,103,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,16,25,0.0004580000531859696,ok,0.297405189620758,0.002594810379241974,0.259999999999991,ok,0.31366126833063,0.309970708388718,0.317812276425774,0.00784156803705599,False,0.013661268330630028,3.82000000000001,0.297405189620758,0.002594810379241974,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,104,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,16,25,0.00045900000259280205,ok,0.293413173652695,0.006586826347305008,0.319999999999993,ok,0.310612762991983,0.307461951885566,0.314413457008244,0.006951505122678003,False,0.010612762991982994,4.10000000000001,0.293413173652695,0.006586826347305008,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,105,0.3,0.3,0.1936127744510978,0.3992015968063872,0.2055888223552894,False,True,True,True,False,16,26,0.0005370000144466758,ok,0.29940119760479,0.0005988023952099852,0.309999999999988,ok,0.315559852297684,0.311705085163205,0.319887951752734,0.008182866589528992,False,0.01555985229768403,3.86,0.29940119760479,0.0005988023952099852,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,106,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,16,25,0.0005142999580129981,ok,0.303393213572854,0.0033932135728539925,0.25,ok,0.311524834660451,0.308486495955574,0.315549114162872,0.007062618207298033,False,0.011524834660451011,3.84,0.303393213572854,0.0033932135728539925,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,107,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,True,True,False,16,22,0.0005012000328861177,ok,0.297405189620758,0.002594810379241974,0.290000000000006,ok,0.311786142144471,0.308306943467279,0.315329193788211,0.007022250320932011,False,0.01178614214447099,3.98999999999999,0.297405189620758,0.002594810379241974,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,108,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,True,True,False,14,24,0.0005714999861083925,ok,0.301397205588822,0.0013972055888220036,0.25,ok,0.309880109308229,0.306622824464979,0.313213240626388,0.006590416161408985,False,0.009880109308229024,3.86999999999999,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,109,0.3,0.3,0.24151696606786427,0.35129740518962077,0.1097804391217565,False,True,True,True,False,18,27,0.00046140002086758614,ok,0.305389221556886,0.005389221556886037,0.25,ok,0.312767382015446,0.309112654875721,0.316607608544524,0.007494953668803039,False,0.012767382015446027,3.63000000000001,0.305389221556886,0.005389221556886037,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,110,0.3,0.3,0.249500998003992,0.4151696606786427,0.1656686626746507,False,True,True,True,False,19,24,0.0004591000033542514,ok,0.29940119760479,0.0005988023952099852,0.189999999999998,ok,0.310265813020732,0.307223682040879,0.313642638304703,0.006418956263823994,False,0.010265813020731984,3.64,0.29940119760479,0.0005988023952099852,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,111,0.3,0.3,0.20958083832335328,0.36726546906187624,0.15768463073852296,False,True,True,True,False,15,26,0.0005186999915167689,ok,0.301397205588822,0.0013972055888220036,0.230000000000004,ok,0.312779267696441,0.308669633604022,0.316002108146246,0.007332474542224021,False,0.012779267696440999,3.73999999999999,0.301397205588822,0.0013972055888220036,0.0,False
paper_f1_cusp__uniform__n500,paper_f1_cusp,uniform,500,112,0.3,0.3,0.24151696606786427,0.38323353293413176,0.1417165668662675,False,True,True,True,False,16,26,0.0004670000053010881,ok,0.307385229540918,0.007385229540918026,0.240000000000009,ok,0.313765898340498,0.310167440392656,0.318036638895437,0.007869198502781005,False,0.013765898340498017,4.23,0.307385229540918,0.007385229540918026,0.0,False
