cell,trial,method,covered,left,right,width,empty
paper_f1_cusp__uniform__n500,73,PBP,True,0.10379241516966067,0.5568862275449101,0.4530938123752495,False
paper_f1_cusp__uniform__n500,74,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,74,PBP,True,0.14770459081836326,0.5189620758483033,0.37125748502994005,False
paper_f1_cusp__uniform__n500,75,SCI,True,0.20958083832335328,0.36726546906187624,0.15768463073852296,False
paper_f1_cusp__uniform__n500,75,PBP,True,0.18163672654690619,0.46706586826347307,0.28542914171656686,False
paper_f1_cusp__uniform__n500,76,SCI,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False
paper_f1_cusp__uniform__n500,76,PBP,True,0.14171656686626746,0.49101796407185627,0.34930139720558884,False
paper_f1_cusp__uniform__n500,77,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,77,PBP,True,0.10179640718562874,0.5389221556886228,0.437125748502994,False
paper_f1_cusp__uniform__n500,78,SCI,True,0.20958083832335328,0.38323353293413176,0.17365269461077848,False
paper_f1_cusp__uniform__n500,78,PBP,True,0.17764471057884232,0.499001996007984,0.32135728542914166,False
paper_f1_cusp__uniform__n500,79,SCI,True,0.249500998003992,0.35129740518962077,0.10179640718562877,False
paper_f1_cusp__uniform__n500,79,PBP,True,0.08782435129740519,0.48303393213572854,0.39520958083832336,False
paper_f1_cusp__uniform__n500,80,SCI,True,0.22554890219560877,0.38323353293413176,0.15768463073852299,False
paper_f1_cusp__uniform__n500,80,PBP,True,0.08982035928143713,0.5768463073852296,0.48702594810379246,False
paper_f1_cusp__uniform__n500,81,SCI,True,0.20958083832335328,0.38323353293413176,0.17365269461077848,False
paper_f1_cusp__uniform__n500,81,PBP,True,0.12375249500998003,0.5489021956087824,0.42514970059880236,False
paper_f1_cusp__uniform__n500,82,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,82,PBP,True,0.11776447105788423,0.5209580838323353,0.4031936127744511,False
paper_f1_cusp__uniform__n500,83,SCI,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False
paper_f1_cusp__uniform__n500,83,PBP,True,0.10379241516966067,0.564870259481038,0.4610778443113773,False
paper_f1_cusp__uniform__n500,84,SCI,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False
paper_f1_cusp__uniform__n500,84,PBP,True,0.12574850299401197,0.5568862275449101,0.43113772455089816,False
paper_f1_cusp__uniform__n500,85,SCI,True,0.20958083832335328,0.3592814371257485,0.14970059880239522,False
paper_f1_cusp__uniform__n500,85,PBP,True,0.1497005988023952,0.4870259481037924,0.33732534930139724,False
paper_f1_cusp__uniform__n500,86,SCI,True,0.1936127744510978,0.36726546906187624,0.17365269461077842,False
paper_f1_cusp__uniform__n500,86,PBP,True,0.09780439121756487,0.5688622754491018,0.47105788423153694,False
paper_f1_cusp__uniform__n500,87,SCI,True,0.249500998003992,0.35129740518962077,0.10179640718562877,False
paper_f1_cusp__uniform__n500,87,PBP,True,0.21357285429141717,0.4491017964071856,0.23552894211576844,False
paper_f1_cusp__uniform__n500,88,SCI,True,0.22554890219560877,0.35129740518962077,0.125748502994012,False
paper_f1_cusp__uniform__n500,88,PBP,True,0.12574850299401197,0.5289421157684631,0.4031936127744511,False
paper_f1_cusp__uniform__n500,89,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,89,PBP,True,0.12574850299401197,0.5109780439121756,0.38522954091816364,False
paper_f1_cusp__uniform__n500,90,SCI,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False
paper_f1_cusp__uniform__n500,90,PBP,True,0.07584830339321358,0.6127744510978044,0.5369261477045908,False
paper_f1_cusp__uniform__n500,91,SCI,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False
paper_f1_cusp__uniform__n500,91,PBP,True,0.17964071856287425,0.4351297405189621,0.2554890219560878,False
paper_f1_cusp__uniform__n500,92,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,92,PBP,True,0.06986027944111776,0.5768463073852296,0.5069860279441119,False
paper_f1_cusp__uniform__n500,93,SCI,True,0.24151696606786427,0.3592814371257485,0.11776447105788423,False
paper_f1_cusp__uniform__n500,93,PBP,True,0.10778443113772455,0.5189620758483033,0.41117764471057877,False
paper_f1_cusp__uniform__n500,94,SCI,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False
paper_f1_cusp__uniform__n500,94,PBP,True,0.16766467065868262,0.47305389221556887,0.30538922155688625,False
paper_f1_cusp__uniform__n500,95,SCI,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False
paper_f1_cusp__uniform__n500,95,PBP,True,0.08183632734530938,0.590818363273453,0.5089820359281436,False
paper_f1_cusp__uniform__n500,96,SCI,True,0.24151696606786427,0.35129740518962077,0.1097804391217565,False
paper_f1_cusp__uniform__n500,96,PBP,True,0.06986027944111776,0.5508982035928144,0.4810379241516966,False
paper_f1_cusp__uniform__n500,97,SCI,True,0.249500998003992,0.38323353293413176,0.13373253493013976,False
paper_f1_cusp__uniform__n500,97,PBP,True,0.24151696606786427,0.437125748502994,0.19560878243512975,False
paper_f1_cusp__uniform__n500,98,SCI,True,0.249500998003992,0.3992015968063872,0.14970059880239522,False
paper_f1_cusp__uniform__n500,98,PBP,True,0.1437125748502994,0.49700598802395207,0.3532934131736527,False
paper_f1_cusp__uniform__n500,99,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,99,PBP,True,0.08582834331337326,0.5848303393213573,0.49900199600798406,False
paper_f1_cusp__uniform__n500,100,SCI,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False
paper_f1_cusp__uniform__n500,100,PBP,True,0.08982035928143713,0.5788423153692615,0.48902195608782434,False
paper_f1_cusp__uniform__n500,101,SCI,True,0.24151696606786427,0.3273453093812375,0.08582834331337325,False
paper_f1_cusp__uniform__n500,101,PBP,True,0.10578842315369262,0.5988023952095808,0.49301397205588815,False
paper_f1_cusp__uniform__n500,102,SCI,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False
paper_f1_cusp__uniform__n500,102,PBP,True,0.07784431137724551,0.6307385229540918,0.5528942115768463,False
paper_f1_cusp__uniform__n500,103,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,103,PBP,True,0.10379241516966067,0.562874251497006,0.45908183632734534,False
paper_f1_cusp__uniform__n500,104,SCI,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False
paper_f1_cusp__uniform__n500,104,PBP,True,0.1536926147704591,0.5389221556886228,0.3852295409181637,False
paper_f1_cusp__uniform__n500,105,SCI,True,0.20958083832335328,0.36726546906187624,0.15768463073852296,False
paper_f1_cusp__uniform__n500,105,PBP,True,0.10978043912175649,0.5329341317365269,0.4231536926147704,False
paper_f1_cusp__uniform__n500,106,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,106,PBP,True,0.18962075848303392,0.47105788423153694,0.281437125748503,False
paper_f1_cusp__uniform__n500,107,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,107,PBP,True,0.15568862275449102,0.48303393213572854,0.3273453093812375,False
paper_f1_cusp__uniform__n500,108,SCI,True,0.20958083832335328,0.38323353293413176,0.17365269461077848,False
paper_f1_cusp__uniform__n500,108,PBP,True,0.16766467065868262,0.4590818363273453,0.29141716566866266,False
paper_f1_cusp__uniform__n500,109,SCI,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False
paper_f1_cusp__uniform__n500,109,PBP,True,0.13373253493013973,0.48502994011976047,0.3512974051896207,False
paper_f1_cusp__uniform__n500,110,SCI,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False
paper_f1_cusp__uniform__n500,110,PBP,True,0.12974051896207583,0.5189620758483033,0.3892215568862275,False
paper_f1_cusp__uniform__n500,111,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,111,PBP,True,0.12574850299401197,0.5149700598802395,0.3892215568862275,False
paper_f1_cusp__uniform__n500,112,SCI,True,0.20958083832335328,0.36726546906187624,0.15768463073852296,False
paper_f1_cusp__uniform__n500,112,PBP,True,0.08982035928143713,0.5728542914171657,0.4830339321357286,False
paper_f1_cusp__uniform__n500,113,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,113,PBP,True,0.14171656686626746,0.5409181636726547,0.3992015968063872,False
paper_f1_cusp__uniform__n500,114,SCI,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False
paper_f1_cusp__uniform__n500,114,PBP,True,0.1536926147704591,0.5129740518962076,0.3592814371257485,False
paper_f1_cusp__uniform__n500,115,SCI,True,0.249500998003992,0.4151696606786427,0.1656686626746507,False
paper_f1_cusp__uniform__n500,115,PBP,True,0.18562874251497005,0.4471057884231537,0.26147704590818366,False
paper_f1_cusp__uniform__n500,116,SCI,True,0.1936127744510978,0.4151696606786427,0.22155688622754488,False
paper_f1_cusp__uniform__n500,116,PBP,True,0.15568862275449102,0.5389221556886228,0.38323353293413176,False
paper_f1_cusp__uniform__n500,117,SCI,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False
paper_f1_cusp__uniform__n500,117,PBP,True,0.06187624750499002,0.6227544910179641,0.5608782435129741,False
paper_f1_cusp__uniform__n500,118,SCI,True,0.22554890219560877,0.38323353293413176,0.15768463073852299,False
paper_f1_cusp__uniform__n500,118,PBP,True,0.21357285429141717,0.4411177644710579,0.2275449101796407,False
paper_f1_cusp__uniform__n500,119,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,119,PBP,True,0.11177644710578842,0.6207584830339321,0.5089820359281437,False
paper_f1_cusp__uniform__n500,120,SCI,True,0.20958083832335328,0.36726546906187624,0.15768463073852296,False
paper_f1_cusp__uniform__n500,120,PBP,True,0.07784431137724551,0.6187624750499002,0.5409181636726548,False
paper_f1_cusp__uniform__n500,121,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,121,PBP,True,0.19560878243512975,0.46107784431137727,0.2654690618762475,False
paper_f1_cusp__uniform__n500,122,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,122,PBP,True,0.07784431137724551,0.5848303393213573,0.5069860279441119,False
paper_f1_cusp__uniform__n500,123,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,123,PBP,True,0.05189620758483034,0.6107784431137725,0.5588822355289421,False
paper_f1_cusp__uniform__n500,124,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,124,PBP,True,0.10778443113772455,0.5329341317365269,0.42514970059880236,False
paper_f1_cusp__uniform__n500,125,SCI,True,0.249500998003992,0.4151696606786427,0.1656686626746507,False
paper_f1_cusp__uniform__n500,125,PBP,True,0.12974051896207583,0.5888223552894212,0.45908183632734534,False
paper_f1_cusp__uniform__n500,126,SCI,False,0.6047904191616766,0.4151696606786427,nan,True
paper_f1_cusp__uniform__n500,126,PBP,True,0.1497005988023952,0.5089820359281437,0.35928143712574856,False
paper_f1_cusp__uniform__n500,127,SCI,True,0.22554890219560877,0.33532934131736525,0.10978043912175647,False
paper_f1_cusp__uniform__n500,127,PBP,True,0.08582834331337326,0.5948103792415169,0.5089820359281436,False
paper_f1_cusp__uniform__n500,128,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,128,PBP,True,0.13572854291417166,0.530938123752495,0.39520958083832336,False
paper_f1_cusp__uniform__n500,129,SCI,True,0.28542914171656686,0.3992015968063872,0.11377245508982037,False
paper_f1_cusp__uniform__n500,129,PBP,True,0.16167664670658682,0.49101796407185627,0.32934131736526945,False
paper_f1_cusp__uniform__n500,130,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,130,PBP,True,0.07385229540918163,0.5768463073852296,0.502994011976048,False
paper_f1_cusp__uniform__n500,131,SCI,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False
paper_f1_cusp__uniform__n500,131,PBP,True,0.14570858283433133,0.5069860279441117,0.36127744510978044,False
paper_f1_cusp__uniform__n500,132,SCI,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False
paper_f1_cusp__uniform__n500,132,PBP,True,0.09780439121756487,0.5768463073852296,0.47904191616766467,False
paper_f1_cusp__uniform__n500,133,SCI,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False
paper_f1_cusp__uniform__n500,133,PBP,True,0.11177644710578842,0.5209580838323353,0.4091816367265469,False
paper_f1_cusp__uniform__n500,134,SCI,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False
paper_f1_cusp__uniform__n500,134,PBP,True,0.07784431137724551,0.6167664670658682,0.5389221556886228,False
paper_f1_cusp__uniform__n500,135,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,135,PBP,True,0.10778443113772455,0.5808383233532934,0.47305389221556887,False
paper_f1_cusp__uniform__n500,136,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,136,PBP,True,0.1277445109780439,0.5808383233532934,0.45309381237524954,False
paper_f1_cusp__uniform__n500,137,SCI,True,0.249500998003992,0.4151696606786427,0.1656686626746507,False
paper_f1_cusp__uniform__n500,137,PBP,True,0.11976047904191617,0.5548902195608783,0.4351297405189621,False
paper_f1_cusp__uniform__n500,138,SCI,True,0.27345309381237526,0.38323353293413176,0.1097804391217565,False
paper_f1_cusp__uniform__n500,138,PBP,True,0.16167664670658682,0.500998003992016,0.33932135728542917,False
paper_f1_cusp__uniform__n500,139,SCI,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False
paper_f1_cusp__uniform__n500,139,PBP,True,0.1317365269461078,0.5369261477045908,0.40518962075848297,False
paper_f1_cusp__uniform__n500,140,SCI,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False
paper_f1_cusp__uniform__n500,140,PBP,True,0.1277445109780439,0.5508982035928144,0.4231536926147705,False
paper_f1_cusp__uniform__n500,141,SCI,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False
paper_f1_cusp__uniform__n500,141,PBP,True,0.07784431137724551,0.5668662674650699,0.48902195608782434,False
paper_f1_cusp__uniform__n500,142,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,142,PBP,True,0.11377245508982035,0.564870259481038,0.4510978043912176,False
paper_f1_cusp__uniform__n500,143,SCI,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False
paper_f1_cusp__uniform__n500,143,PBP,True,0.08782435129740519,0.592814371257485,0.5049900199600799,False
paper_f1_cusp__uniform__n500,144,SCI,True,0.25748502994011974,0.4151696606786427,0.15768463073852296,False
paper_f1_cusp__uniform__n500,144,PBP,True,0.1217564870259481,0.5808383233532934,0.45908183632734534,False
paper_f1_cusp__uniform__n500,145,SCI,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False
paper_f1_cusp__uniform__n500,145,PBP,True,0.17764471057884232,0.46506986027944114,0.28742514970059885,False
paper_f1_cusp__uniform__n500,146,SCI,True,0.25748502994011974,0.35129740518962077,0.09381237524950103,False
paper_f1_cusp__uniform__n500,146,PBP,True,0.09580838323353294,0.5788423153692615,0.48303393213572854,False
paper_f1_cusp__uniform__n500,147,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,147,PBP,True,0.09181636726546906,0.5349301397205589,0.44311377245508987,False
paper_f1_cusp__uniform__n500,148,SCI,True,0.1936127744510978,0.4151696606786427,0.22155688622754488,False
paper_f1_cusp__uniform__n500,148,PBP,True,0.08982035928143713,0.626746506986028,0.5369261477045908,False
paper_f1_cusp__uniform__n500,149,SCI,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False
paper_f1_cusp__uniform__n500,149,PBP,True,0.1536926147704591,0.46706586826347307,0.313373253493014,False
paper_f1_cusp__uniform__n500,150,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,150,PBP,True,0.05788423153692615,0.6227544910179641,0.564870259481038,False
paper_f1_cusp__uniform__n500,151,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,151,PBP,True,0.08183632734530938,0.5848303393213573,0.5029940119760479,False
paper_f1_cusp__uniform__n500,152,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,152,PBP,True,0.1656686626746507,0.499001996007984,0.3333333333333333,False
paper_f1_cusp__uniform__n500,153,SCI,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False
paper_f1_cusp__uniform__n500,153,PBP,True,0.12574850299401197,0.5109780439121756,0.38522954091816364,False
paper_f1_cusp__uniform__n500,154,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,154,PBP,True,0.11976047904191617,0.5249500998003992,0.405189620758483,False
paper_f1_cusp__uniform__n500,155,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,155,PBP,True,0.04590818363273453,0.6526946107784432,0.6067864271457086,False
paper_f1_cusp__uniform__n500,156,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,156,PBP,True,0.13373253493013973,0.46506986027944114,0.3313373253493014,False
paper_f1_cusp__uniform__n500,157,SCI,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False
paper_f1_cusp__uniform__n500,157,PBP,True,0.10578842315369262,0.5748502994011976,0.46906187624750495,False
paper_f1_cusp__uniform__n500,158,SCI,True,0.24151696606786427,0.35129740518962077,0.1097804391217565,False
paper_f1_cusp__uniform__n500,158,PBP,True,0.12974051896207583,0.48502994011976047,0.35528942115768464,False
paper_f1_cusp__uniform__n500,159,SCI,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False
paper_f1_cusp__uniform__n500,159,PBP,True,0.15768463073852296,0.4870259481037924,0.32934131736526945,False
paper_f1_cusp__uniform__n500,160,SCI,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False
paper_f1_cusp__uniform__n500,160,PBP,True,0.16766467065868262,0.5109780439121756,0.343313373253493,False
paper_f1_cusp__uniform__n500,161,SCI,True,0.1936127744510978,0.4151696606786427,0.22155688622754488,False
paper_f1_cusp__uniform__n500,161,PBP,True,0.10978043912175649,0.5029940119760479,0.39321357285429137,False
paper_f1_cusp__uniform__n500,162,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,162,PBP,True,0.1217564870259481,0.5768463073852296,0.45508982035928147,False
paper_f1_cusp__uniform__n500,163,SCI,True,0.24151696606786427,0.38323353293413176,0.1417165668662675,False
paper_f1_cusp__uniform__n500,163,PBP,True,0.021956087824351298,0.6626746506986028,0.6407185628742514,False
paper_f1_cusp__uniform__n500,164,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,164,PBP,True,0.07784431137724551,0.5429141716566867,0.46506986027944114,False
paper_f1_cusp__uniform__n500,165,SCI,True,0.25748502994011974,0.33532934131736525,0.07784431137724551,False
paper_f1_cusp__uniform__n500,165,PBP,True,0.0658682634730539,0.6506986027944112,0.5848303393213573,False
paper_f1_cusp__uniform__n500,166,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,166,PBP,True,0.10578842315369262,0.5229540918163673,0.4171656686626747,False
paper_f1_cusp__uniform__n500,167,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,167,PBP,True,0.08782435129740519,0.5089820359281437,0.42115768463073855,False
paper_f1_cusp__uniform__n500,168,SCI,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False
paper_f1_cusp__uniform__n500,168,PBP,True,0.1317365269461078,0.5169660678642715,0.38522954091816364,False
paper_f1_cusp__uniform__n500,169,SCI,True,0.1936127744510978,0.36726546906187624,0.17365269461077842,False
paper_f1_cusp__uniform__n500,169,PBP,True,0.1377245508982036,0.5688622754491018,0.43113772455089827,False
paper_f1_cusp__uniform__n500,170,SCI,True,0.24151696606786427,0.38323353293413176,0.1417165668662675,False
paper_f1_cusp__uniform__n500,170,PBP,True,0.14171656686626746,0.49500998003992014,0.3532934131736527,False
paper_f1_cusp__uniform__n500,171,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,171,PBP,True,0.11776447105788423,0.5289421157684631,0.4111776447105788,False
paper_f1_cusp__uniform__n500,172,SCI,True,0.1936127744510978,0.4151696606786427,0.22155688622754488,False
paper_f1_cusp__uniform__n500,172,PBP,True,0.1497005988023952,0.5189620758483033,0.36926147704590817,False
paper_f1_cusp__uniform__n500,173,SCI,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False
paper_f1_cusp__uniform__n500,173,PBP,True,0.13972055888223553,0.48502994011976047,0.34530938123752497,False
paper_f1_cusp__uniform__n500,174,SCI,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False
paper_f1_cusp__uniform__n500,174,PBP,True,0.11776447105788423,0.5788423153692615,0.4610778443113772,False
paper_f1_cusp__uniform__n500,175,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,175,PBP,True,0.14570858283433133,0.590818363273453,0.44510978043912175,False
paper_f1_cusp__uniform__n500,176,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,176,PBP,True,0.15568862275449102,0.5069860279441117,0.3512974051896207,False
paper_f1_cusp__uniform__n500,177,SCI,True,0.20958083832335328,0.36726546906187624,0.15768463073852296,False
paper_f1_cusp__uniform__n500,177,PBP,True,0.14570858283433133,0.5349301397205589,0.3892215568862276,False
paper_f1_cusp__uniform__n500,178,SCI,True,0.249500998003992,0.4151696606786427,0.1656686626746507,False
paper_f1_cusp__uniform__n500,178,PBP,True,0.14770459081836326,0.5349301397205589,0.3872255489021956,False
paper_f1_cusp__uniform__n500,179,SCI,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False
paper_f1_cusp__uniform__n500,179,PBP,True,0.1656686626746507,0.499001996007984,0.3333333333333333,False
paper_f1_cusp__uniform__n500,180,SCI,True,0.20958083832335328,0.36726546906187624,0.15768463073852296,False
paper_f1_cusp__uniform__n500,180,PBP,True,0.11377245508982035,0.5269461077844312,0.4131736526946108,False
paper_f1_cusp__uniform__n500,181,SCI,True,0.20958083832335328,0.36726546906187624,0.15768463073852296,False
paper_f1_cusp__uniform__n500,181,PBP,True,0.1656686626746507,0.5129740518962076,0.3473053892215569,False
paper_f1_cusp__uniform__n500,182,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,182,PBP,True,0.07385229540918163,0.6287425149700598,0.5548902195608783,False
paper_f1_cusp__uniform__n500,183,SCI,True,0.24151696606786427,0.35129740518962077,0.1097804391217565,False
paper_f1_cusp__uniform__n500,183,PBP,True,0.13572854291417166,0.530938123752495,0.39520958083832336,False
paper_f1_cusp__uniform__n500,184,SCI,True,0.2774451097804391,0.4151696606786427,0.13772455089820357,False
paper_f1_cusp__uniform__n500,184,PBP,True,0.18562874251497005,0.469061876247505,0.283433133732535,False
paper_f1_cusp__uniform__n500,185,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,185,PBP,True,0.12574850299401197,0.5049900199600799,0.3792415169660679,False
paper_f1_cusp__uniform__n500,186,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,186,PBP,True,0.05588822355289421,0.6506986027944112,0.5948103792415169,False
paper_f1_cusp__uniform__n500,187,SCI,True,0.20958083832335328,0.36726546906187624,0.15768463073852296,False
paper_f1_cusp__uniform__n500,187,PBP,True,0.08183632734530938,0.5868263473053892,0.5049900199600799,False
paper_f1_cusp__uniform__n500,188,SCI,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False
paper_f1_cusp__uniform__n500,188,PBP,True,0.1437125748502994,0.5029940119760479,0.35928143712574845,False
paper_f1_cusp__uniform__n500,189,SCI,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False
paper_f1_cusp__uniform__n500,189,PBP,True,0.07385229540918163,0.5828343313373253,0.5089820359281437,False
paper_f1_cusp__uniform__n500,190,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,190,PBP,True,0.12375249500998003,0.5349301397205589,0.4111776447105789,False
paper_f1_cusp__uniform__n500,191,SCI,True,0.24151696606786427,0.38323353293413176,0.1417165668662675,False
paper_f1_cusp__uniform__n500,191,PBP,True,0.10179640718562874,0.5828343313373253,0.48103792415169655,False
paper_f1_cusp__uniform__n500,192,SCI,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False
paper_f1_cusp__uniform__n500,192,PBP,True,0.1497005988023952,0.4590818363273453,0.30938123752495006,False
paper_f1_cusp__uniform__n500,193,SCI,True,0.249500998003992,0.4151696606786427,0.1656686626746507,False
paper_f1_cusp__uniform__n500,193,PBP,True,0.11177644710578842,0.4930139720558882,0.38123752495009977,False
paper_f1_cusp__uniform__n500,194,SCI,True,0.24151696606786427,0.33532934131736525,0.09381237524950098,False
paper_f1_cusp__uniform__n500,194,PBP,True,0.12974051896207583,0.5608782435129741,0.43113772455089827,False
paper_f1_cusp__uniform__n500,195,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,195,PBP,True,0.11976047904191617,0.5269461077844312,0.407185628742515,False
paper_f1_cusp__uniform__n500,196,SCI,True,0.2654690618762475,0.4151696606786427,0.14970059880239517,False
paper_f1_cusp__uniform__n500,196,PBP,True,0.1217564870259481,0.5269461077844312,0.4051896207584831,False
paper_f1_cusp__uniform__n500,197,SCI,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False
paper_f1_cusp__uniform__n500,197,PBP,True,0.15169660678642716,0.5389221556886228,0.3872255489021956,False
paper_f1_cusp__uniform__n500,198,SCI,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False
paper_f1_cusp__uniform__n500,198,PBP,True,0.13373253493013973,0.49500998003992014,0.36127744510978044,False
paper_f1_cusp__uniform__n500,199,SCI,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False
paper_f1_cusp__uniform__n500,199,PBP,True,0.12974051896207583,0.4870259481037924,0.35728542914171657,False
paper_f1_cusp__uniform__n1000,0,SCI,True,0.28471528471528473,0.3596403596403596,0.07492507492507489,False
paper_f1_cusp__uniform__n1000,0,PBP,True,0.12087912087912088,0.5574425574425574,0.43656343656343655,False
paper_f1_cusp__uniform__n1000,1,SCI,True,0.2727272727272727,0.3836163836163836,0.11088911088911091,False
paper_f1_cusp__uniform__n1000,1,PBP,True,0.11388611388611389,0.5424575424575424,0.4285714285714285,False
paper_f1_cusp__uniform__n1000,2,SCI,True,0.2727272727272727,0.3516483516483517,0.07892107892107897,False
paper_f1_cusp__uniform__n1000,2,PBP,True,0.14785214785214784,0.46553446553446554,0.3176823176823177,False
