cell,signal,design,variance_profile,n,trial,method,kappa,target_left,target_right,confidence_left,confidence_right,confidence_width,covers_target,empty,joint_contrast_coverage,unexplained_empty,scale_upper,scale_ratio_to_true_max,scale_covers
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,14,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,14,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10391500244506816,1.0391500244506815,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,15,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,15,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11299665090989063,1.1299665090989062,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,16,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,16,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10966450456526118,1.0966450456526118,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,17,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,17,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11449588238328857,1.1449588238328856,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,18,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,18,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11564581005639578,1.1564581005639578,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,19,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,19,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10950883156089061,1.095088315608906,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,20,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,20,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10564732517112581,1.056473251711258,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,21,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,21,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10755743842989801,1.07557438429898,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,22,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,22,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10897699924943179,1.0897699924943178,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,23,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,23,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11456267559134761,1.145626755913476,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,24,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,24,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.12026478835213268,1.2026478835213268,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,25,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,25,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11299334213261127,1.1299334213261125,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,26,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,26,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1041325573675948,1.041325573675948,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,27,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,27,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11159450394445583,1.1159450394445583,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,28,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,28,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11530659977439744,1.1530659977439743,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,29,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,29,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11008361235264734,1.1008361235264734,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,30,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,30,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11472060370218767,1.1472060370218766,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,31,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,31,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11458313091492299,1.1458313091492298,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,32,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,32,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11103489365549796,1.1103489365549795,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,33,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,33,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11322222273971046,1.1322222273971045,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,34,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,34,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10703172994430354,1.0703172994430354,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,35,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,35,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11970787818488161,1.197078781848816,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,36,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,36,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1110167230742763,1.110167230742763,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,37,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,37,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10996752608069851,1.099675260806985,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,38,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,38,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1075138990600943,1.075138990600943,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,39,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,39,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11668227591700736,1.1668227591700735,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,40,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,40,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10770442209044959,1.0770442209044957,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,41,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,41,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10912855173817419,1.091285517381742,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,42,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,42,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11442647852112466,1.1442647852112464,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,43,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,43,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11387189305158824,1.1387189305158822,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,44,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,44,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11226665119074186,1.1226665119074186,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,45,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,45,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11085340179879033,1.1085340179879033,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,46,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,46,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11073406686466866,1.1073406686466865,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,47,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,47,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1141219230083012,1.141219230083012,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,48,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,48,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10527732134656934,1.0527732134656933,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,49,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,49,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10673310499141206,1.0673310499141204,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,50,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,50,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11597307903167008,1.1597307903167007,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,51,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,51,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11215337949641517,1.1215337949641517,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,52,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,52,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10773454778691512,1.0773454778691511,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,53,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,53,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10603526527613473,1.0603526527613472,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,54,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,54,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10763849251387866,1.0763849251387865,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,55,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,55,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11624173189520765,1.1624173189520763,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,56,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,56,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10577994328115535,1.0577994328115534,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,57,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,57,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10983967154701405,1.0983967154701404,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,58,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,58,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1157401422132886,1.1574014221328859,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,59,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,59,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10829968045775613,1.0829968045775613,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,60,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,60,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1085210203140663,1.085210203140663,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,61,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,61,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11194239026500957,1.1194239026500956,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,62,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,62,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11401014446707938,1.1401014446707938,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,63,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,63,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11207053223522885,1.1207053223522885,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,64,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,64,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11368567959609933,1.1368567959609932,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,65,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,65,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11653997725683146,1.1653997725683145,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,66,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,66,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10198573594973145,1.0198573594973144,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,67,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,67,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11559046380458743,1.1559046380458742,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,68,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,68,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11134559392272966,1.1134559392272965,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,69,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,69,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10803648482740051,1.0803648482740051,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,70,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,70,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1091130134367838,1.091130134367838,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,71,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,71,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10920167258263538,1.0920167258263538,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,72,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,72,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1030859523674124,1.030859523674124,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,73,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,73,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1040820355480528,1.040820355480528,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,74,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,74,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10703621422981408,1.0703621422981406,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,75,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,75,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10850574275073784,1.0850574275073783,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,76,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,76,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.10519791511337778,1.0519791511337777,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,77,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,77,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11646817043754312,1.1646817043754312,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,78,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,78,unknown_heteroskedastic,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.11469987002551736,1.1469987002551736,True
paper_f4_logistic__beta_4_8__constant__n1000,paper_f4_logistic,beta_4_8,constant,1000,79,oracle_variances,1.0,0.3,0.3,0.0,1.0,1.0,True,False,True,False,0.1,1.0,True
