tsb_ad_file,tsb_uad_file,point_anom,type_an,length,maximum_signal_match_error,IFOREST,LOF,MP,NORMA,IFOREST1,HBOS,OCSVM,PCA,AE,CNN,LSTM,POLY
777_YAHOO_id_227_Synthetic_tr_500_1st_623.csv,Yahoo_A2synthetic_35_data.out,0,sequence,1421,0.0,1.0,1.0,0.003169014,0.007032283,1.0,1.0,0.503169014,1.0,0.503169014,0.030322991,0.835382514,0.433333333
778_YAHOO_id_228_Synthetic_tr_500_1st_658.csv,Yahoo_A2synthetic_46_data.out,0,sequence,1421,0.0,0.001855286,0.01906746,0.016560997,0.392208672,0.725,0.00180731,0.002559141,0.001691233,0.007220607,1.0,1.0,0.041666667
779_YAHOO_id_229_WebService_tr_500_1st_25.csv,YahooA4Benchmark-TS99_data.out,0,mixed,1680,5.684341886080802e-14,0.00796843,0.039430963,0.09939378,0.269822656,0.141665478,0.007993576,0.007590294,0.008752872,0.051672726,0.081089338,0.347444204,0.043098961
781_YAHOO_id_231_Synthetic_tr_500_1st_623.csv,Yahoo_A2synthetic_74_data.out,0,sequence,1421,0.0,0.00571328,0.059519734,0.075197051,0.435952381,1.0,0.004957376,0.007450261,0.004092163,0.037357501,1.0,1.0,0.291666667
782_YAHOO_id_232_Synthetic_tr_500_1st_623.csv,Yahoo_A2synthetic_95_data.out,0,sequence,1421,0.0,0.00703369,0.031084196,0.035638298,0.524242424,1.0,0.005399588,0.014845762,0.007093487,0.03476443,1.0,1.0,0.433333333
783_YAHOO_id_233_WebService_tr_500_1st_24.csv,YahooA4Benchmark-TS94_data.out,1,point,1680,5.684341886080802e-14,0.007492667,0.016132098,0.027590906,0.08043335,0.03410357,0.007931571,0.00972878,0.008079501,0.029922943,0.582245257,0.223654286,0.006399172
784_YAHOO_id_234_Synthetic_tr_500_1st_623.csv,Yahoo_A2synthetic_32_data.out,0,sequence,1421,2.842170943040401e-14,0.004794737,0.209437536,0.039072177,0.287945388,0.455943544,0.004053543,0.005152081,0.003905806,0.008111608,1.0,1.0,0.077083333
785_YAHOO_id_235_Synthetic_tr_500_1st_658.csv,Yahoo_A2synthetic_49_data.out,0,sequence,1421,0.0,1.0,1.0,0.00141044,0.166025641,1.0,1.0,0.501408451,1.0,0.501408451,0.099125849,0.50142365,0.325
786_YAHOO_id_236_Synthetic_tr_500_1st_623.csv,Yahoo_A2synthetic_68_data.out,0,sequence,1421,2.842170943040401e-14,0.006125498,0.06484475,0.087916937,0.239098767,0.340016632,0.004133373,0.004266351,0.009852669,0.005087828,1.0,0.684017128,0.01666292
787_YAHOO_id_237_Synthetic_tr_500_1st_623.csv,Yahoo_A2synthetic_80_data.out,0,sequence,1421,5.684341886080802e-14,0.004349481,0.042789164,0.034833698,0.286224258,0.353879464,0.00484808,0.006116394,0.004241998,0.004343096,0.006678333,0.313650236,0.077083333
790_YAHOO_id_240_WebService_tr_500_1st_119.csv,YahooA3Benchmark-TS76_data.out,1,point,1680,5.684341886080802e-14,0.075882143,0.227883148,0.045261233,0.384951963,0.736990527,0.010765435,0.01063813,0.033243852,0.055054411,1.0,0.136507043,0.119647974
791_YAHOO_id_241_WebService_tr_500_1st_593.csv,YahooA4Benchmark-TS53_data.out,1,point,1680,5.684341886080802e-14,0.001390141,0.080128205,0.046856725,0.570454545,0.002571155,0.001373118,0.000631449,0.001387905,0.05095991,1.0,0.140952381,0.28125
792_YAHOO_id_242_Synthetic_tr_500_1st_893.csv,Yahoo_A2synthetic_81_data.out,1,point,1421,5.684341886080802e-14,0.000506586,0.016666667,0.025,1.0,1.0,0.000699301,0.001602564,0.000519751,0.041666667,1.0,1.0,0.525
793_YAHOO_id_243_WebService_tr_500_1st_28.csv,YahooA3Benchmark-TS7_data.out,1,point,1680,5.684341886080802e-14,0.008946191,0.032141175,0.046295272,0.303990774,0.822195122,0.012502642,0.003492923,0.035789001,0.029851119,1.0,0.433245671,0.123254814
794_YAHOO_id_244_Synthetic_tr_500_1st_658.csv,Yahoo_A2synthetic_43_data.out,0,sequence,1421,5.684341886080802e-14,0.001758464,0.252147681,0.002225027,0.009563235,1.0,0.001757567,0.002494682,0.001631354,0.001704493,1.0,0.854166667,0.325
795_YAHOO_id_245_WebService_tr_500_1st_84.csv,YahooA3Benchmark-TS9_data.out,1,point,1680,5.684341886080802e-14,0.010661323,0.137558211,0.037758107,0.243723525,0.576542147,0.064885244,0.005973237,0.073772948,0.034157891,1.0,0.371634556,0.092768171
796_YAHOO_id_246_WebService_tr_500_1st_222.csv,YahooA3Benchmark-TS84_data.out,1,point,1680,2.842170943040401e-14,0.004457805,0.010241999,0.046079122,0.365157396,0.002524704,0.004551766,0.006894324,0.004464441,0.020580534,0.963333333,0.012634181,0.108949691
798_YAHOO_id_248_WebService_tr_500_1st_105.csv,YahooA3Benchmark-TS54_data.out,0,mixed,1680,0.0,0.01892501,0.071589882,0.131502425,0.19251227,0.414804037,0.015347231,0.009134891,0.01749791,0.044281366,1.0,0.538741382,0.102238476
800_YAHOO_id_250_Synthetic_tr_500_1st_623.csv,Yahoo_A2synthetic_11_data.out,0,sequence,1421,0.0,0.005410078,0.027372507,0.030827788,0.208518525,1.0,0.005175783,0.005049748,0.006426175,0.042218588,1.0,1.0,0.077083333
801_YAHOO_id_251_WebService_tr_500_1st_190.csv,YahooA3Benchmark-TS24_data.out,1,point,1680,0.0,0.03583537,0.068204727,0.23739104,0.237958309,0.374689443,0.019099587,0.004978247,0.033942748,0.105298802,1.0,0.71297578,0.153939036
802_YAHOO_id_252_WebService_tr_500_1st_63.csv,YahooA4Benchmark-TS63_data.out,1,point,1680,5.684341886080802e-14,0.006895659,0.036216318,0.037842977,0.217224169,0.153361864,0.00607781,0.003100545,0.006020761,0.037383415,1.0,0.786345599,0.097946498
803_YAHOO_id_253_WebService_tr_500_1st_58.csv,YahooA4Benchmark-TS41_data.out,1,point,1680,5.684341886080802e-14,0.007678112,0.034885591,0.03748232,0.169688997,0.10491779,0.006717756,0.005257546,0.006887957,0.056883563,1.0,0.729490432,0.012598152
804_YAHOO_id_254_WebService_tr_500_1st_420.csv,Yahoo_A1real_44_data.out,0,mixed,1461,0.0,0.197202302,0.169386884,0.083757787,0.577777778,0.762497879,0.205516958,0.207073836,0.19511894,0.083597178,0.692128242,0.14306785,0.375511294
805_YAHOO_id_255_WebService_tr_500_1st_95.csv,YahooA3Benchmark-TS19_data.out,1,point,1680,5.684341886080802e-14,0.005884265,0.047918403,0.073151121,0.420340313,0.29084392,0.005204551,0.007106401,0.00568665,0.034964161,1.0,0.317081142,0.078854151
