record,beat_index,method,success,onset_error_ms,offset_error_ms,joint_absolute_error_ms
sel100,4,learned_multilevel,1,4.0,44.0,24.0
sel100,4,official_pu0,1,0.0,16.0,8.0
sel100,4,official_pu1,1,-8.0,4.0,6.0
sel100,5,pilot_constant,1,16.0,24.0,20.0
sel100,5,learned_level1,1,16.0,16.0,16.0
sel100,5,learned_multilevel,1,16.0,12.0,14.0
sel100,5,official_pu0,1,8.0,-4.0,6.0
sel100,5,official_pu1,1,0.0,-12.0,6.0
sel100,6,pilot_constant,1,8.0,24.0,16.0
sel100,6,learned_level1,1,8.0,20.0,14.0
sel100,6,learned_multilevel,1,4.0,16.0,10.0
sel100,6,official_pu0,1,4.0,-4.0,4.0
sel100,6,official_pu1,1,-4.0,-12.0,8.0
sel100,7,pilot_constant,1,4.0,24.0,14.0
sel100,7,learned_level1,1,4.0,44.0,24.0
sel100,7,learned_multilevel,1,4.0,32.0,18.0
sel100,7,official_pu0,1,4.0,-4.0,4.0
sel100,7,official_pu1,1,-4.0,12.0,8.0
sel100,8,pilot_constant,1,4.0,16.0,10.0
sel100,8,learned_level1,1,8.0,12.0,10.0
sel100,8,learned_multilevel,1,8.0,12.0,10.0
sel100,8,official_pu0,1,0.0,-4.0,2.0
sel100,8,official_pu1,1,-8.0,-16.0,12.0
sel100,9,pilot_constant,1,4.0,24.0,14.0
sel100,9,learned_level1,1,4.0,20.0,12.0
sel100,9,learned_multilevel,1,8.0,12.0,10.0
sel100,9,official_pu0,1,4.0,-8.0,6.0
sel100,9,official_pu1,1,-4.0,-12.0,8.0
sel100,10,pilot_constant,1,0.0,24.0,12.0
sel100,10,learned_level1,1,0.0,24.0,12.0
sel100,10,learned_multilevel,1,0.0,16.0,8.0
sel100,10,official_pu0,1,0.0,-8.0,4.0
sel100,10,official_pu1,1,-8.0,-16.0,12.0
sel100,11,pilot_constant,1,-20.0,20.0,20.0
sel100,11,learned_level1,1,-24.0,44.0,34.0
sel100,11,learned_multilevel,1,-24.0,32.0,28.0
sel100,11,official_pu0,1,-20.0,8.0,14.0
sel100,11,official_pu1,1,-24.0,-4.0,14.0
sel100,12,pilot_constant,1,-4.0,24.0,14.0
sel100,12,learned_level1,1,-4.0,44.0,24.0
sel100,12,learned_multilevel,1,-4.0,36.0,20.0
sel100,12,official_pu0,1,-4.0,-8.0,6.0
sel100,12,official_pu1,1,-12.0,-16.0,14.0
sel100,13,pilot_constant,1,8.0,20.0,14.0
sel100,13,learned_level1,1,8.0,16.0,12.0
sel100,13,learned_multilevel,1,8.0,12.0,10.0
sel100,13,official_pu0,1,0.0,-8.0,4.0
sel100,13,official_pu1,1,-8.0,-16.0,12.0
sel100,14,pilot_constant,1,-4.0,16.0,10.0
sel100,14,learned_level1,1,4.0,36.0,20.0
sel100,14,learned_multilevel,1,-4.0,28.0,16.0
sel100,14,official_pu0,1,0.0,-4.0,2.0
sel100,14,official_pu1,1,-12.0,-12.0,12.0
sel100,15,pilot_constant,1,8.0,20.0,14.0
sel100,15,learned_level1,1,4.0,40.0,22.0
sel100,15,learned_multilevel,1,4.0,32.0,18.0
sel100,15,official_pu0,1,4.0,4.0,4.0
sel100,15,official_pu1,1,-4.0,0.0,2.0
sel100,16,pilot_constant,1,4.0,24.0,14.0
sel100,16,learned_level1,1,8.0,16.0,12.0
sel100,16,learned_multilevel,1,8.0,20.0,14.0
sel100,16,official_pu0,1,0.0,-4.0,2.0
sel100,16,official_pu1,1,-8.0,-12.0,10.0
sel100,17,pilot_constant,1,0.0,24.0,12.0
sel100,17,learned_level1,1,4.0,16.0,10.0
sel100,17,learned_multilevel,1,0.0,16.0,8.0
sel100,17,official_pu0,1,0.0,-8.0,4.0
sel100,17,official_pu1,1,-8.0,-12.0,10.0
sel100,18,pilot_constant,1,8.0,20.0,14.0
sel100,18,learned_level1,1,12.0,12.0,12.0
sel100,18,learned_multilevel,1,8.0,12.0,10.0
sel100,18,official_pu0,1,8.0,-8.0,8.0
sel100,18,official_pu1,1,0.0,-16.0,8.0
sel100,19,pilot_constant,1,0.0,24.0,12.0
sel100,19,learned_level1,1,-4.0,44.0,24.0
sel100,19,learned_multilevel,1,0.0,32.0,16.0
sel100,19,official_pu0,1,0.0,12.0,6.0
sel100,19,official_pu1,1,-4.0,0.0,2.0
sel100,20,pilot_constant,1,4.0,28.0,16.0
sel100,20,learned_level1,1,4.0,48.0,26.0
sel100,20,learned_multilevel,1,4.0,40.0,22.0
sel100,20,official_pu0,1,0.0,-4.0,2.0
sel100,20,official_pu1,1,-8.0,-12.0,10.0
sel100,21,pilot_constant,1,24.0,24.0,24.0
sel100,21,learned_level1,1,24.0,20.0,22.0
sel100,21,learned_multilevel,1,24.0,12.0,18.0
sel100,21,official_pu0,1,8.0,-4.0,6.0
sel100,21,official_pu1,1,-4.0,-12.0,8.0
sel100,22,pilot_constant,1,4.0,28.0,16.0
sel100,22,learned_level1,1,0.0,24.0,12.0
sel100,22,learned_multilevel,1,4.0,20.0,12.0
sel100,22,official_pu0,1,0.0,0.0,0.0
sel100,22,official_pu1,1,-8.0,-12.0,10.0
sel100,23,pilot_constant,1,16.0,24.0,20.0
sel100,23,learned_level1,1,12.0,44.0,28.0
sel100,23,learned_multilevel,1,16.0,32.0,24.0
sel100,23,official_pu0,1,0.0,-4.0,2.0
sel100,23,official_pu1,1,0.0,0.0,0.0
sel100,24,pilot_constant,1,-8.0,16.0,12.0
sel100,24,learned_level1,1,-8.0,12.0,10.0
sel100,24,learned_multilevel,1,-12.0,8.0,10.0
sel100,24,official_pu0,1,-8.0,-16.0,12.0
sel100,24,official_pu1,1,-16.0,-24.0,20.0
sel100,25,pilot_constant,1,-12.0,28.0,20.0
sel100,25,learned_level1,1,-8.0,20.0,14.0
sel100,25,learned_multilevel,1,-16.0,20.0,18.0
sel100,25,official_pu0,1,-16.0,0.0,8.0
sel100,25,official_pu1,1,-20.0,-8.0,14.0
sel100,26,pilot_constant,1,0.0,32.0,16.0
sel100,26,learned_level1,1,0.0,52.0,26.0
sel100,26,learned_multilevel,1,-4.0,40.0,22.0
sel100,26,official_pu0,1,0.0,0.0,0.0
sel100,26,official_pu1,1,-8.0,-8.0,8.0
sel100,27,pilot_constant,1,-4.0,20.0,12.0
sel100,27,learned_level1,1,-4.0,40.0,22.0
sel100,27,learned_multilevel,1,-8.0,28.0,18.0
sel100,27,official_pu0,1,-4.0,-12.0,8.0
sel100,27,official_pu1,1,-12.0,-4.0,8.0
sel100,28,pilot_constant,1,4.0,28.0,16.0
sel100,28,learned_level1,1,4.0,48.0,26.0
sel100,28,learned_multilevel,1,0.0,36.0,18.0
sel100,28,official_pu0,1,0.0,0.0,0.0
sel100,28,official_pu1,1,-4.0,-8.0,6.0
sel100,29,pilot_constant,1,16.0,28.0,22.0
sel100,29,learned_level1,1,20.0,24.0,22.0
sel100,29,learned_multilevel,1,16.0,20.0,18.0
sel100,29,official_pu0,1,12.0,0.0,6.0
sel100,29,official_pu1,1,4.0,-8.0,6.0
sel44,0,pilot_constant,1,20.0,-8.0,14.0
sel44,0,learned_level1,1,12.0,-16.0,14.0
sel44,0,learned_multilevel,1,16.0,-20.0,18.0
sel44,0,official_pu0,1,-4.0,-32.0,18.0
sel44,0,official_pu1,1,4.0,-28.0,16.0
sel44,1,pilot_constant,1,12.0,-12.0,12.0
sel44,1,learned_level1,1,12.0,-20.0,16.0
sel44,1,learned_multilevel,1,16.0,-24.0,20.0
sel44,1,official_pu0,1,-4.0,-32.0,18.0
sel44,1,official_pu1,1,20.0,-28.0,24.0
sel44,2,pilot_constant,1,76.0,12.0,44.0
sel44,2,learned_level1,1,76.0,8.0,42.0
sel44,2,learned_multilevel,1,72.0,20.0,46.0
sel44,2,official_pu0,1,-4.0,-8.0,6.0
sel44,2,official_pu1,1,0.0,-4.0,2.0
sel44,3,pilot_constant,1,24.0,-16.0,20.0
sel44,3,learned_level1,1,24.0,-24.0,24.0
sel44,3,learned_multilevel,1,24.0,-28.0,26.0
sel44,3,official_pu0,1,4.0,-40.0,22.0
sel44,3,official_pu1,1,8.0,-32.0,20.0
sel44,4,pilot_constant,1,16.0,-24.0,20.0
sel44,4,learned_level1,1,12.0,-36.0,24.0
sel44,4,learned_multilevel,1,8.0,-32.0,20.0
sel44,4,official_pu0,1,0.0,-48.0,24.0
sel44,4,official_pu1,1,20.0,-40.0,30.0
sel44,5,pilot_constant,1,60.0,16.0,38.0
sel44,5,learned_level1,1,52.0,16.0,34.0
sel44,5,learned_multilevel,1,52.0,24.0,38.0
sel44,5,official_pu0,1,-16.0,-4.0,10.0
sel44,5,official_pu1,1,-8.0,0.0,4.0
sel44,6,pilot_constant,1,16.0,-28.0,22.0
sel44,6,learned_level1,1,4.0,-16.0,10.0
sel44,6,learned_multilevel,1,8.0,-20.0,14.0
sel44,6,official_pu0,1,-4.0,-52.0,28.0
sel44,6,official_pu1,1,20.0,-48.0,34.0
sel44,7,pilot_constant,1,20.0,-72.0,46.0
sel44,7,learned_level1,1,16.0,-80.0,48.0
sel44,7,learned_multilevel,1,24.0,-84.0,54.0
sel44,7,official_pu0,1,4.0,-92.0,48.0
sel44,7,official_pu1,1,8.0,-88.0,48.0
sel44,8,pilot_constant,1,16.0,-44.0,30.0
sel44,8,learned_level1,1,8.0,-56.0,32.0
sel44,8,learned_multilevel,1,12.0,-56.0,34.0
sel44,8,official_pu0,1,-4.0,-68.0,36.0
sel44,8,official_pu1,1,4.0,-60.0,32.0
sel44,9,pilot_constant,1,56.0,12.0,34.0
sel44,9,learned_level1,1,56.0,12.0,34.0
sel44,9,learned_multilevel,1,56.0,16.0,36.0
sel44,9,official_pu0,1,-16.0,-8.0,12.0
sel44,9,official_pu1,1,-8.0,-4.0,6.0
sel44,10,pilot_constant,1,16.0,-44.0,30.0
sel44,10,learned_level1,1,8.0,-56.0,32.0
sel44,10,learned_multilevel,1,12.0,-56.0,34.0
sel44,10,official_pu0,1,-4.0,-64.0,34.0
sel44,10,official_pu1,1,20.0,-60.0,40.0
sel44,11,pilot_constant,1,20.0,-20.0,20.0
sel44,11,learned_level1,1,12.0,-28.0,20.0
sel44,11,learned_multilevel,1,8.0,-32.0,20.0
sel44,11,official_pu0,1,-4.0,-44.0,24.0
sel44,11,official_pu1,1,0.0,-40.0,20.0
sel44,12,pilot_constant,1,8.0,-16.0,12.0
sel44,12,learned_level1,1,4.0,-28.0,16.0
sel44,12,learned_multilevel,1,-4.0,-24.0,14.0
sel44,12,official_pu0,1,-8.0,-36.0,22.0
sel44,12,official_pu1,1,16.0,-32.0,24.0
sel44,13,pilot_constant,1,92.0,12.0,52.0
sel44,13,learned_level1,1,88.0,8.0,48.0
sel44,13,learned_multilevel,1,88.0,16.0,52.0
sel44,13,official_pu0,1,0.0,-8.0,4.0
sel44,13,official_pu1,1,12.0,-4.0,8.0
sel44,14,pilot_constant,1,16.0,-24.0,20.0
sel44,14,learned_level1,1,8.0,-36.0,22.0
sel44,14,learned_multilevel,1,12.0,-36.0,24.0
sel44,14,official_pu0,1,-4.0,-44.0,24.0
sel44,14,official_pu1,1,4.0,-40.0,22.0
sel44,15,pilot_constant,1,12.0,-24.0,18.0
sel44,15,learned_level1,1,8.0,-28.0,18.0
sel44,15,learned_multilevel,1,0.0,-28.0,14.0
sel44,15,official_pu0,1,-8.0,-48.0,28.0
sel44,15,official_pu1,1,0.0,-44.0,22.0
sel44,16,pilot_constant,1,16.0,-32.0,24.0
sel44,16,learned_level1,1,12.0,-44.0,28.0
sel44,16,learned_multilevel,1,8.0,-44.0,26.0
sel44,16,official_pu0,1,0.0,-52.0,26.0
sel44,16,official_pu1,1,24.0,108.0,66.0
sel44,17,pilot_constant,1,52.0,16.0,34.0
sel44,17,learned_level1,1,40.0,16.0,28.0
sel44,17,learned_multilevel,1,48.0,24.0,36.0
sel44,17,official_pu0,1,-16.0,0.0,8.0
sel44,17,official_pu1,1,-12.0,4.0,8.0
sel44,18,pilot_constant,1,16.0,-4.0,10.0
sel44,18,learned_level1,1,12.0,-16.0,14.0
sel44,18,learned_multilevel,1,16.0,-16.0,16.0
sel44,18,official_pu0,1,-4.0,-28.0,16.0
sel44,18,official_pu1,1,4.0,-20.0,12.0
sel44,19,pilot_constant,1,20.0,-8.0,14.0
sel44,19,learned_level1,1,12.0,-8.0,10.0
sel44,19,learned_multilevel,1,12.0,-8.0,10.0
sel44,19,official_pu0,1,0.0,-32.0,16.0
sel44,19,official_pu1,1,4.0,-28.0,16.0
sel44,20,pilot_constant,1,92.0,12.0,52.0
sel44,20,learned_level1,1,88.0,8.0,48.0
sel44,20,learned_multilevel,1,84.0,12.0,48.0
sel44,20,official_pu0,1,32.0,-8.0,20.0
sel44,20,official_pu1,1,36.0,-4.0,20.0
sel44,21,pilot_constant,1,16.0,-32.0,24.0
sel44,21,learned_level1,1,12.0,-44.0,28.0
sel44,21,learned_multilevel,1,8.0,-44.0,26.0
sel44,21,official_pu0,1,20.0,-52.0,36.0
sel44,21,official_pu1,1,24.0,-44.0,34.0
sel44,22,pilot_constant,1,20.0,-16.0,18.0
sel44,22,learned_level1,1,16.0,-24.0,20.0
sel44,22,learned_multilevel,1,12.0,-28.0,20.0
sel44,22,official_pu0,1,0.0,-40.0,20.0
sel44,22,official_pu1,1,24.0,-36.0,30.0
sel44,23,pilot_constant,1,28.0,-8.0,18.0
sel44,23,learned_level1,1,24.0,-16.0,20.0
sel44,23,learned_multilevel,1,28.0,-20.0,24.0
sel44,23,official_pu0,1,8.0,-32.0,20.0
sel44,23,official_pu1,1,12.0,-28.0,20.0
sel44,24,pilot_constant,1,68.0,12.0,40.0
sel44,24,learned_level1,1,72.0,12.0,42.0
sel44,24,learned_multilevel,1,72.0,16.0,44.0
sel44,24,official_pu0,1,-8.0,-4.0,6.0
sel44,24,official_pu1,1,-4.0,0.0,2.0
sel44,25,pilot_constant,1,12.0,-28.0,20.0
sel44,25,learned_level1,1,8.0,-32.0,20.0
sel44,25,learned_multilevel,1,4.0,-40.0,22.0
sel44,25,official_pu0,1,-4.0,-52.0,28.0
sel44,25,official_pu1,1,16.0,-48.0,32.0
sel44,26,pilot_constant,1,28.0,-52.0,40.0
sel44,26,learned_level1,1,20.0,-64.0,42.0
sel44,26,learned_multilevel,1,16.0,-64.0,40.0
sel44,26,official_pu0,1,24.0,-76.0,50.0
sel44,26,official_pu1,1,28.0,-72.0,50.0
sel44,27,pilot_constant,1,16.0,-20.0,18.0
sel44,27,learned_level1,1,12.0,-32.0,22.0
sel44,27,learned_multilevel,1,16.0,-28.0,22.0
sel44,27,official_pu0,1,0.0,-40.0,20.0
sel44,27,official_pu1,1,4.0,-36.0,20.0
sel44,28,pilot_constant,1,68.0,20.0,44.0
sel44,28,learned_level1,1,68.0,20.0,44.0
sel44,28,learned_multilevel,1,72.0,24.0,48.0
sel44,28,official_pu0,1,-8.0,0.0,4.0
sel44,28,official_pu1,1,-4.0,4.0,4.0
sel44,29,pilot_constant,1,8.0,-16.0,12.0
sel44,29,learned_level1,1,8.0,-20.0,14.0
sel44,29,learned_multilevel,1,0.0,-20.0,10.0
sel44,29,official_pu0,1,8.0,-40.0,24.0
sel44,29,official_pu1,1,12.0,-36.0,24.0
sel301,0,pilot_constant,1,-16.0,-8.0,12.0
sel301,0,learned_level1,1,-12.0,0.0,6.0
sel301,0,learned_multilevel,1,-16.0,0.0,8.0
sel301,0,official_pu0,1,0.0,4.0,2.0
sel301,0,official_pu1,1,8.0,-8.0,8.0
sel301,1,pilot_constant,1,-20.0,0.0,10.0
sel301,1,learned_level1,1,-20.0,4.0,12.0
sel301,1,learned_multilevel,1,-24.0,4.0,14.0
sel301,1,official_pu0,1,-12.0,4.0,8.0
sel301,1,official_pu1,1,-4.0,-12.0,8.0
sel301,2,pilot_constant,1,-16.0,4.0,10.0
sel301,2,learned_level1,1,-12.0,4.0,8.0
sel301,2,learned_multilevel,1,-12.0,0.0,6.0
sel301,2,official_pu0,1,-4.0,12.0,8.0
sel301,2,official_pu1,1,0.0,-4.0,2.0
sel301,3,pilot_constant,1,-16.0,0.0,8.0
sel301,3,learned_level1,1,-12.0,0.0,6.0
sel301,3,learned_multilevel,1,-12.0,0.0,6.0
sel301,3,official_pu0,1,-4.0,4.0,4.0
sel301,3,official_pu1,1,0.0,-4.0,2.0
sel301,4,pilot_constant,1,-12.0,-4.0,8.0
sel301,4,learned_level1,1,-12.0,-16.0,14.0
sel301,4,learned_multilevel,1,-8.0,-12.0,10.0
sel301,4,official_pu0,1,0.0,4.0,2.0
sel301,4,official_pu1,1,0.0,-8.0,4.0
sel301,5,pilot_constant,1,-8.0,0.0,4.0
sel301,5,learned_level1,1,-12.0,-12.0,12.0
sel301,5,learned_multilevel,1,-8.0,-12.0,10.0
sel301,5,official_pu0,1,0.0,4.0,2.0
sel301,5,official_pu1,1,4.0,16.0,10.0
sel301,6,pilot_constant,1,-8.0,4.0,6.0
sel301,6,learned_level1,1,-8.0,-8.0,8.0
sel301,6,learned_multilevel,1,-8.0,0.0,4.0
sel301,6,official_pu0,1,0.0,8.0,4.0
sel301,6,official_pu1,1,4.0,-8.0,6.0
sel301,7,pilot_constant,1,-12.0,-8.0,10.0
sel301,7,learned_level1,1,-12.0,-4.0,8.0
sel301,7,learned_multilevel,1,-16.0,-4.0,10.0
sel301,7,official_pu0,1,-4.0,-4.0,4.0
sel301,7,official_pu1,1,4.0,-20.0,12.0
sel301,8,pilot_constant,1,-12.0,8.0,10.0
sel301,8,learned_level1,1,-12.0,-4.0,8.0
sel301,8,learned_multilevel,1,-8.0,-4.0,6.0
sel301,8,official_pu0,1,0.0,16.0,8.0
sel301,8,official_pu1,1,4.0,4.0,4.0
sel301,9,pilot_constant,1,0.0,0.0,0.0
sel301,9,learned_level1,1,4.0,-8.0,6.0
sel301,9,learned_multilevel,1,4.0,-8.0,6.0
sel301,9,official_pu0,1,12.0,8.0,10.0
sel301,9,official_pu1,1,16.0,0.0,8.0
sel301,10,pilot_constant,1,-20.0,0.0,10.0
sel301,10,learned_level1,1,-16.0,8.0,12.0
sel301,10,learned_multilevel,1,-16.0,4.0,10.0
sel301,10,official_pu0,1,-8.0,8.0,8.0
sel301,10,official_pu1,1,0.0,0.0,0.0
sel301,11,pilot_constant,1,-12.0,-12.0,12.0
sel301,11,learned_level1,1,-8.0,-4.0,6.0
sel301,11,learned_multilevel,1,-8.0,-8.0,8.0
sel301,11,official_pu0,1,-4.0,-8.0,6.0
sel301,11,official_pu1,1,4.0,-16.0,10.0
sel301,12,pilot_constant,1,-12.0,0.0,6.0
sel301,12,learned_level1,1,-12.0,0.0,6.0
sel301,12,learned_multilevel,1,-16.0,0.0,8.0
sel301,12,official_pu0,1,-8.0,4.0,6.0
sel301,12,official_pu1,1,4.0,-12.0,8.0
sel301,13,pilot_constant,1,-12.0,-8.0,10.0
sel301,13,learned_level1,1,-8.0,-4.0,6.0
sel301,13,learned_multilevel,1,-16.0,-4.0,10.0
sel301,13,official_pu0,1,0.0,0.0,0.0
sel301,13,official_pu1,1,4.0,-12.0,8.0
sel301,14,pilot_constant,1,-12.0,-4.0,8.0
sel301,14,learned_level1,1,-8.0,-8.0,8.0
sel301,14,learned_multilevel,1,-4.0,-8.0,6.0
sel301,14,official_pu0,1,-4.0,0.0,2.0
sel301,14,official_pu1,1,4.0,-12.0,8.0
sel301,15,pilot_constant,1,-8.0,8.0,8.0
sel301,15,learned_level1,1,-8.0,-4.0,6.0
sel301,15,learned_multilevel,1,-4.0,-4.0,4.0
sel301,15,official_pu0,1,4.0,16.0,10.0
sel301,15,official_pu1,1,-24.0,8.0,16.0
sel301,16,pilot_constant,1,-12.0,-4.0,8.0
sel301,16,learned_level1,1,-8.0,4.0,6.0
sel301,16,learned_multilevel,1,-8.0,8.0,8.0
sel301,16,official_pu0,1,-4.0,0.0,2.0
sel301,16,official_pu1,1,4.0,-8.0,6.0
sel301,17,pilot_constant,1,-12.0,0.0,6.0
sel301,17,learned_level1,1,-28.0,-12.0,20.0
sel301,17,learned_multilevel,1,-20.0,-12.0,16.0
sel301,17,official_pu0,1,-12.0,0.0,6.0
sel301,17,official_pu1,1,-4.0,-16.0,10.0
sel301,18,pilot_constant,1,-24.0,-4.0,14.0
sel301,18,learned_level1,1,-20.0,-8.0,14.0
sel301,18,learned_multilevel,1,-20.0,-8.0,14.0
sel301,18,official_pu0,1,-16.0,0.0,8.0
sel301,18,official_pu1,1,-8.0,-12.0,10.0
sel301,19,pilot_constant,1,-24.0,-4.0,14.0
sel301,19,learned_level1,1,-24.0,-12.0,18.0
sel301,19,learned_multilevel,1,-24.0,-8.0,16.0
sel301,19,official_pu0,1,-12.0,4.0,8.0
sel301,19,official_pu1,1,-8.0,-16.0,12.0
sel301,20,pilot_constant,1,-8.0,-16.0,12.0
sel301,20,learned_level1,1,-12.0,-28.0,20.0
sel301,20,learned_multilevel,1,-4.0,-24.0,14.0
sel301,20,official_pu0,1,0.0,-12.0,6.0
sel301,20,official_pu1,1,4.0,-24.0,14.0
sel301,21,pilot_constant,1,-8.0,-12.0,10.0
sel301,21,learned_level1,1,-12.0,-20.0,16.0
sel301,21,learned_multilevel,1,-8.0,-20.0,14.0
sel301,21,official_pu0,1,0.0,-8.0,4.0
sel301,21,official_pu1,1,4.0,-24.0,14.0
sel301,22,pilot_constant,1,-16.0,0.0,8.0
sel301,22,learned_level1,1,-28.0,8.0,18.0
sel301,22,learned_multilevel,1,-24.0,4.0,14.0
sel301,22,official_pu0,1,-8.0,4.0,6.0
sel301,22,official_pu1,1,-8.0,-8.0,8.0
sel301,23,pilot_constant,1,-12.0,4.0,8.0
sel301,23,learned_level1,1,-12.0,-4.0,8.0
sel301,23,learned_multilevel,1,-8.0,-4.0,6.0
sel301,23,official_pu0,1,-4.0,8.0,6.0
sel301,23,official_pu1,1,0.0,0.0,0.0
sel301,24,pilot_constant,1,-8.0,4.0,6.0
sel301,24,learned_level1,1,-4.0,-8.0,6.0
sel301,24,learned_multilevel,1,-16.0,-8.0,12.0
sel301,24,official_pu0,1,0.0,8.0,4.0
sel301,24,official_pu1,1,4.0,0.0,2.0
sel301,25,pilot_constant,1,-16.0,0.0,8.0
sel301,25,learned_level1,1,-12.0,0.0,6.0
sel301,25,learned_multilevel,1,-8.0,0.0,4.0
sel301,25,official_pu0,1,-4.0,4.0,4.0
sel301,25,official_pu1,1,0.0,-4.0,2.0
sel301,26,pilot_constant,1,-12.0,0.0,6.0
sel301,26,learned_level1,1,-8.0,-12.0,10.0
sel301,26,learned_multilevel,1,-8.0,-8.0,8.0
sel301,26,official_pu0,1,-4.0,4.0,4.0
sel301,26,official_pu1,1,4.0,44.0,24.0
sel301,27,pilot_constant,1,-24.0,-4.0,14.0
sel301,27,learned_level1,1,-28.0,-4.0,16.0
sel301,27,learned_multilevel,1,-32.0,-4.0,18.0
sel301,27,official_pu0,1,-16.0,0.0,8.0
sel301,27,official_pu1,1,-8.0,-24.0,16.0
sel301,28,pilot_constant,1,-24.0,-4.0,14.0
sel301,28,learned_level1,1,-12.0,-16.0,14.0
sel301,28,learned_multilevel,1,-16.0,-12.0,14.0
sel301,28,official_pu0,1,-28.0,0.0,14.0
sel301,28,official_pu1,1,-28.0,-8.0,18.0
sel301,29,pilot_constant,1,-16.0,-8.0,12.0
sel301,29,learned_level1,1,-12.0,-8.0,10.0
sel301,29,learned_multilevel,1,-12.0,-8.0,10.0
sel301,29,official_pu0,1,-4.0,0.0,2.0
sel301,29,official_pu1,1,0.0,-12.0,6.0
sel40,0,pilot_constant,1,40.0,-36.0,38.0
sel40,0,learned_level1,1,28.0,-12.0,20.0
sel40,0,learned_multilevel,1,28.0,-8.0,18.0
sel40,0,official_pu0,1,36.0,-20.0,28.0
sel40,0,official_pu1,1,-8.0,0.0,4.0
sel40,1,pilot_constant,1,32.0,-20.0,26.0
sel40,1,learned_level1,1,20.0,0.0,10.0
sel40,1,learned_multilevel,1,20.0,-8.0,14.0
sel40,1,official_pu0,1,-12.0,-4.0,8.0
sel40,1,official_pu1,1,-12.0,0.0,6.0
sel40,2,pilot_constant,1,52.0,-28.0,40.0
sel40,2,learned_level1,1,40.0,-12.0,26.0
sel40,2,learned_multilevel,1,40.0,-12.0,26.0
sel40,2,official_pu0,1,-8.0,-4.0,6.0
sel40,2,official_pu1,1,-4.0,-4.0,4.0
sel40,3,pilot_constant,1,32.0,-28.0,30.0
sel40,3,learned_level1,1,20.0,-8.0,14.0
sel40,3,learned_multilevel,1,20.0,-8.0,14.0
sel40,3,official_pu0,1,28.0,-12.0,20.0
sel40,3,official_pu1,1,32.0,-12.0,22.0
sel40,4,pilot_constant,1,40.0,-24.0,32.0
sel40,4,learned_level1,1,28.0,0.0,14.0
sel40,4,learned_multilevel,1,32.0,0.0,16.0
sel40,4,official_pu0,1,-12.0,16.0,14.0
sel40,4,official_pu1,1,-20.0,16.0,18.0
sel40,5,pilot_constant,1,28.0,-16.0,22.0
sel40,5,learned_level1,1,16.0,4.0,10.0
sel40,5,learned_multilevel,1,8.0,0.0,4.0
sel40,5,official_pu0,1,24.0,-8.0,16.0
sel40,5,official_pu1,1,28.0,-8.0,18.0
sel40,6,pilot_constant,1,40.0,-36.0,38.0
sel40,6,learned_level1,1,24.0,-24.0,24.0
sel40,6,learned_multilevel,1,20.0,-24.0,22.0
sel40,6,official_pu0,1,28.0,-24.0,26.0
sel40,6,official_pu1,1,-16.0,8.0,12.0
sel40,7,pilot_constant,1,48.0,-44.0,46.0
sel40,7,learned_level1,1,36.0,-20.0,28.0
sel40,7,learned_multilevel,1,36.0,-28.0,32.0
sel40,7,official_pu0,1,-32.0,-12.0,22.0
sel40,7,official_pu1,1,-32.0,-12.0,22.0
sel40,8,pilot_constant,1,36.0,-20.0,28.0
sel40,8,learned_level1,1,20.0,-4.0,12.0
sel40,8,learned_multilevel,1,24.0,-4.0,14.0
sel40,8,official_pu0,1,-40.0,8.0,24.0
sel40,8,official_pu1,1,-4.0,8.0,6.0
sel40,9,pilot_constant,1,32.0,-20.0,26.0
sel40,9,learned_level1,1,20.0,-4.0,12.0
sel40,9,learned_multilevel,1,16.0,4.0,10.0
sel40,9,official_pu0,1,24.0,-4.0,14.0
sel40,9,official_pu1,1,36.0,-4.0,20.0
sel40,10,pilot_constant,1,40.0,-24.0,32.0
sel40,10,learned_level1,1,32.0,-4.0,18.0
sel40,10,learned_multilevel,1,28.0,-4.0,16.0
sel40,10,official_pu0,1,-24.0,16.0,20.0
sel40,10,official_pu1,1,-20.0,12.0,16.0
sel40,11,pilot_constant,1,36.0,-20.0,28.0
sel40,11,learned_level1,1,20.0,-8.0,14.0
sel40,11,learned_multilevel,1,24.0,-12.0,18.0
sel40,11,official_pu0,1,-36.0,0.0,18.0
sel40,11,official_pu1,1,-28.0,0.0,14.0
sel40,12,pilot_constant,1,32.0,-20.0,26.0
sel40,12,learned_level1,1,24.0,-4.0,14.0
sel40,12,learned_multilevel,1,20.0,-8.0,14.0
sel40,12,official_pu0,1,24.0,-4.0,14.0
sel40,12,official_pu1,1,28.0,0.0,14.0
sel40,13,pilot_constant,1,36.0,-16.0,26.0
sel40,13,learned_level1,1,24.0,8.0,16.0
sel40,13,learned_multilevel,1,28.0,8.0,18.0
sel40,13,official_pu0,1,24.0,0.0,12.0
sel40,13,official_pu1,1,-24.0,28.0,26.0
sel40,14,pilot_constant,1,48.0,-16.0,32.0
sel40,14,learned_level1,1,40.0,8.0,24.0
sel40,14,learned_multilevel,1,40.0,0.0,20.0
sel40,14,official_pu0,1,36.0,0.0,18.0
sel40,14,official_pu1,1,40.0,0.0,20.0
sel40,15,pilot_constant,1,36.0,-16.0,26.0
sel40,15,learned_level1,1,24.0,0.0,12.0
sel40,15,learned_multilevel,1,24.0,-4.0,14.0
